amount,city,customer_id,device_id,edge_cases,is_fraud,merchant_id,payment_method,scenario_id,scenario_type,stage,timestamp,transaction_id
3065.36,Mumbai,C0018,D0018,,0,M0026,NET_BANKING,SCENARIO-C0018,CLASSIFIER_EVALUATION,baseline,2025-07-12 17:02:20,T000178
3740.11,Mumbai,C0018,D0018,,0,M0054,NET_BANKING,SCENARIO-C0018,CLASSIFIER_EVALUATION,baseline,2025-07-15 21:47:29,T000179
2866.6,Mumbai,C0018,D0018,,0,M0054,NET_BANKING,SCENARIO-C0018,CLASSIFIER_EVALUATION,baseline,2025-07-17 21:31:21,T000180
2258.48,Mumbai,C0019,D0019,off_hour,0,M0094,UPI,SCENARIO-C0019,KYC_IDENTITY,baseline,2025-06-30 04:53:32,T000181
2629.78,Mumbai,C0019,D0019,,0,M0094,UPI,SCENARIO-C0019,KYC_IDENTITY,baseline,2025-07-02 07:12:56,T000182
2903.51,Mumbai,C0019,D0019,,0,M0008,UPI,SCENARIO-C0019,KYC_IDENTITY,baseline,2025-07-06 10:15:16,T000183
2544.99,Mumbai,C0019,D0019,,0,M0057,UPI,SCENARIO-C0019,KYC_IDENTITY,baseline,2025-07-06 20:05:30,T000184
3148.34,Mumbai,C0019,D0019,,0,M0008,UPI,SCENARIO-C0019,KYC_IDENTITY,baseline,2025-07-07 09:29:02,T000185
2877.75,Mumbai,C0019,D0019,,0,M0008,UPI,SCENARIO-C0019,KYC_IDENTITY,baseline,2025-07-08 11:52:35,T000186
2512.26,Mumbai,C0019,D0019,new_merchant,0,M0054,UPI,SCENARIO-C0019,KYC_IDENTITY,baseline,2025-07-11 09:24:37,T000187
2247.95,Mumbai,C0019,D0019,,0,M0094,UPI,SCENARIO-C0019,KYC_IDENTITY,baseline,2025-07-11 11:08:11,T000188
10081.68,Hyderabad,C0019,D0019,large_purchase|travel_episode,0,M0094,UPI,SCENARIO-C0019,KYC_IDENTITY,baseline,2025-07-12 10:13:57,T000189
3168.58,Mumbai,C0019,D0019,,0,M0094,UPI,SCENARIO-C0019,KYC_IDENTITY,baseline,2025-07-15 10:59:05,T000190
7283.14,Mumbai,C0020,D0020,,0,M0008,UPI,SCENARIO-C0020,CLASSIFIER_EVALUATION,baseline,2025-06-19 16:14:12,T000191
2532.62,Mumbai,C0020,D0020,alternate_payment_method,0,M0057,CARD,SCENARIO-C0020,CLASSIFIER_EVALUATION,baseline,2025-06-27 09:38:16,T000192
3715.1,Mumbai,C0020,D0020,,0,M0084,UPI,SCENARIO-C0020,CLASSIFIER_EVALUATION,baseline,2025-07-01 09:29:05,T000193
2621.26,Mumbai,C0020,D0020,,0,M0045,UPI,SCENARIO-C0020,CLASSIFIER_EVALUATION,baseline,2025-07-02 08:25:38,T000194
2762.59,Mumbai,C0020,D0020,,0,M0057,UPI,SCENARIO-C0020,CLASSIFIER_EVALUATION,baseline,2025-07-04 11:13:49,T000195
3593.23,Mumbai,C0020,D0020,,0,M0057,UPI,SCENARIO-C0020,CLASSIFIER_EVALUATION,baseline,2025-07-07 08:19:09,T000196
2557.13,Mumbai,C0020,D0020,,0,M0094,UPI,SCENARIO-C0020,CLASSIFIER_EVALUATION,baseline,2025-07-11 07:46:09,T000197
3581.04,Mumbai,C0020,D0020,,0,M0094,UPI,SCENARIO-C0020,CLASSIFIER_EVALUATION,baseline,2025-07-12 11:28:43,T000198
1654.22,Mumbai,C0020,D0020,,0,M0094,UPI,SCENARIO-C0020,CLASSIFIER_EVALUATION,baseline,2025-07-12 17:17:03,T000199
5358.17,Mumbai,C0020,D0020,,0,M0008,UPI,SCENARIO-C0020,CLASSIFIER_EVALUATION,baseline,2025-07-16 10:57:57,T000200
7726.32,Delhi,C0021,D0021,large_purchase,0,M0051,NET_BANKING,SCENARIO-C0021,KYC_IDENTITY,baseline,2025-06-22 16:10:02,T000201
3345.7,Delhi,C0021,D0021,,0,M0111,NET_BANKING,SCENARIO-C0021,KYC_IDENTITY,baseline,2025-06-24 12:28:45,T000202
4054.25,Hyderabad,C0021,D0021,new_city,0,M0032,NET_BANKING,SCENARIO-C0021,KYC_IDENTITY,baseline,2025-06-27 16:42:34,T000203
1970.32,Delhi,C0021,D0021,,0,M0030,NET_BANKING,SCENARIO-C0021,KYC_IDENTITY,baseline,2025-06-27 18:41:00,T000204
2421.91,Delhi,C0021,D0021,,0,M0030,NET_BANKING,SCENARIO-C0021,KYC_IDENTITY,baseline,2025-07-07 12:25:19,T000205
3068.14,Delhi,C0021,D0021,,0,M0030,NET_BANKING,SCENARIO-C0021,KYC_IDENTITY,baseline,2025-07-08 18:46:59,T000206
2889.77,Delhi,C0021,D0021,,0,M0053,NET_BANKING,SCENARIO-C0021,KYC_IDENTITY,baseline,2025-07-10 12:44:20,T000207
1935.93,Delhi,C0021,D0021,,0,M0032,NET_BANKING,SCENARIO-C0021,KYC_IDENTITY,baseline,2025-07-11 19:36:41,T000208
2781.7,Bangalore,C0021,D0021,travel_episode,0,M0111,NET_BANKING,SCENARIO-C0021,KYC_IDENTITY,baseline,2025-07-18 14:34:26,T000209
3785.77,Delhi,C0021,D0021,,0,M0032,NET_BANKING,SCENARIO-C0021,KYC_IDENTITY,baseline,2025-07-20 11:27:42,T000210
2066.95,Mumbai,C0022,D0022,,0,M0026,CARD,SCENARIO-C0022,CLASSIFIER_EVALUATION,baseline,2025-06-22 19:05:57,T000211
5885.18,Hyderabad,C0022,D0022,large_purchase|new_city,0,M0084,CARD,SCENARIO-C0022,CLASSIFIER_EVALUATION,baseline,2025-06-22 21:45:00,T000212
2329.31,Mumbai,C0022,D0022,,0,M0057,CARD,SCENARIO-C0022,CLASSIFIER_EVALUATION,baseline,2025-06-23 08:26:11,T000213
1969.07,Mumbai,C0022,D0022,,0,M0084,CARD,SCENARIO-C0022,CLASSIFIER_EVALUATION,baseline,2025-07-02 10:07:15,T000214
1699.99,Mumbai,C0022,D0022,,0,M0094,CARD,SCENARIO-C0022,CLASSIFIER_EVALUATION,baseline,2025-07-08 11:05:28,T000215
2915.89,Mumbai,C0022,D0022,,0,M0008,CARD,SCENARIO-C0022,CLASSIFIER_EVALUATION,baseline,2025-07-17 09:23:50,T000216
2306.02,Mumbai,C0022,D0022,,0,M0026,CARD,SCENARIO-C0022,CLASSIFIER_EVALUATION,baseline,2025-07-17 10:17:24,T000217
4939.11,Mumbai,C0022,D0022,large_purchase|off_hour,0,M0094,CARD,SCENARIO-C0022,CLASSIFIER_EVALUATION,baseline,2025-07-17 06:16:39,T000218
2533.69,Mumbai,C0022,D0022,,0,M0084,CARD,SCENARIO-C0022,CLASSIFIER_EVALUATION,baseline,2025-07-18 12:55:03,T000219
3199.57,Mumbai,C0022,D0022,alternate_payment_method,0,M0057,UPI,SCENARIO-C0022,CLASSIFIER_EVALUATION,baseline,2025-07-18 18:17:22,T000220
2921.02,Bangalore,C0023,D0023,,0,M0058,UPI,SCENARIO-C0023,KYC_IDENTITY,baseline,2025-06-22 10:09:48,T000221
3901.56,Bangalore,C0023,D0023,,0,M0063,UPI,SCENARIO-C0023,KYC_IDENTITY,baseline,2025-06-26 13:38:36,T000222
15165.18,Bangalore,C0023,D0023,large_purchase,0,M0058,UPI,SCENARIO-C0023,KYC_IDENTITY,baseline,2025-06-29 13:19:19,T000223
3835.34,Delhi,C0023,D0023,travel_episode,0,M0058,UPI,SCENARIO-C0023,KYC_IDENTITY,baseline,2025-07-05 13:46:46,T000224
12385.46,Bangalore,C0023,D0023,large_purchase,0,M0022,UPI,SCENARIO-C0023,KYC_IDENTITY,baseline,2025-07-06 11:03:41,T000225
4726.77,Bangalore,C0023,D0023,,0,M0063,UPI,SCENARIO-C0023,KYC_IDENTITY,baseline,2025-07-12 11:04:14,T000226
13059.18,Bangalore,C0023,D0023,large_purchase,0,M0058,UPI,SCENARIO-C0023,KYC_IDENTITY,baseline,2025-07-15 17:36:49,T000227
3013.51,Bangalore,C0023,D0023,,0,M0058,UPI,SCENARIO-C0023,KYC_IDENTITY,baseline,2025-07-17 20:09:09,T000228
2908.02,Bangalore,C0023,D0023,,0,M0063,UPI,SCENARIO-C0023,KYC_IDENTITY,baseline,2025-07-19 13:56:56,T000229
3617.8,Bangalore,C0023,D0023,alternate_payment_method,0,M0063,CARD,SCENARIO-C0023,KYC_IDENTITY,baseline,2025-07-20 11:53:14,T000230
3562.23,Bangalore,C0024,D0024,new_merchant,0,M0015,UPI,SCENARIO-C0024,TRANSACTION_ANOMALY,baseline,2025-06-27 18:07:39,T000231
8496.3,Bangalore,C0024,D0024,large_purchase,0,M0070,UPI,SCENARIO-C0024,TRANSACTION_ANOMALY,baseline,2025-06-30 10:45:42,T000232
2789.2,Bangalore,C0024,D0024,,0,M0028,UPI,SCENARIO-C0024,TRANSACTION_ANOMALY,baseline,2025-07-05 08:58:07,T000233
6509.5,Bangalore,C0024,D0024,large_purchase,0,M0022,UPI,SCENARIO-C0024,TRANSACTION_ANOMALY,baseline,2025-07-09 09:29:12,T000234
3393.23,Bangalore,C0024,D0024,off_hour,0,M0107,UPI,SCENARIO-C0024,TRANSACTION_ANOMALY,baseline,2025-07-10 07:33:18,T000235
3189.85,Bangalore,C0024,D0024,,0,M0070,UPI,SCENARIO-C0024,TRANSACTION_ANOMALY,baseline,2025-07-12 10:31:36,T000236
2851.07,Bangalore,C0024,D0024,alternate_payment_method|off_hour,0,M0028,NET_BANKING,SCENARIO-C0024,TRANSACTION_ANOMALY,baseline,2025-07-18 07:07:50,T000237
3069.89,Bangalore,C0024,D0024,,0,M0028,UPI,SCENARIO-C0024,TRANSACTION_ANOMALY,baseline,2025-07-18 16:36:47,T000238
3255.77,Bangalore,C0024,D0024,,0,M0107,UPI,SCENARIO-C0024,TRANSACTION_ANOMALY,baseline,2025-07-18 19:31:25,T000239
2674.54,Mumbai,C0024,D0024,travel_episode,0,M0107,UPI,SCENARIO-C0024,TRANSACTION_ANOMALY,baseline,2025-07-18 19:36:42,T000240
1427.41,Hyderabad,C0025,D0025,,0,M0097,UPI,SCENARIO-C0025,LONGITUDINAL_BEHAVIOR,baseline,2025-06-24 12:10:29,T000241
2366.25,Hyderabad,C0025,D0025,,0,M0013,UPI,SCENARIO-C0025,LONGITUDINAL_BEHAVIOR,baseline,2025-06-25 12:52:02,T000242
2396.68,Hyderabad,C0025,D0025,,0,M0013,UPI,SCENARIO-C0025,LONGITUDINAL_BEHAVIOR,baseline,2025-06-26 18:14:21,T000243
482.51,Hyderabad,C0025,D0025,unusually_small_purchase,0,M0013,UPI,SCENARIO-C0025,LONGITUDINAL_BEHAVIOR,baseline,2025-06-26 21:19:47,T000244
983.15,Hyderabad,C0025,D0025,,0,M0097,UPI,SCENARIO-C0025,LONGITUDINAL_BEHAVIOR,baseline,2025-07-02 11:06:58,T000245
2820.59,Hyderabad,C0025,D0025,,0,M0097,UPI,SCENARIO-C0025,LONGITUDINAL_BEHAVIOR,baseline,2025-07-08 13:06:18,T000246
1659.73,Hyderabad,C0025,D0025,,0,M0097,UPI,SCENARIO-C0025,LONGITUDINAL_BEHAVIOR,baseline,2025-07-08 16:26:54,T000247
2340.91,Hyderabad,C0025,D0025,,0,M0011,UPI,SCENARIO-C0025,LONGITUDINAL_BEHAVIOR,baseline,2025-07-09 19:51:27,T000248
2463.03,Hyderabad,C0025,D0025,,0,M0011,UPI,SCENARIO-C0025,LONGITUDINAL_BEHAVIOR,baseline,2025-07-09 21:37:34,T000249
2025.39,Hyderabad,C0025,D0025,,0,M0011,UPI,SCENARIO-C0025,LONGITUDINAL_BEHAVIOR,baseline,2025-07-17 18:04:28,T000250
4671.73,Hyderabad,C0026,D0026,,0,M0074,UPI,SCENARIO-C0026,KYC_IDENTITY,baseline,2025-06-26 11:05:19,T000251
3885.99,Hyderabad,C0026,D0026,,0,M0100,UPI,SCENARIO-C0026,KYC_IDENTITY,baseline,2025-06-29 14:20:52,T000252
3923.69,Hyderabad,C0026,D0026,new_merchant,0,M0106,UPI,SCENARIO-C0026,KYC_IDENTITY,baseline,2025-07-01 13:37:56,T000253
10291.0,Hyderabad,C0026,D0026,large_purchase,0,M0065,UPI,SCENARIO-C0026,KYC_IDENTITY,baseline,2025-07-02 13:55:50,T000254
5565.49,Hyderabad,C0026,D0026,new_merchant,0,M0076,UPI,SCENARIO-C0026,KYC_IDENTITY,baseline,2025-07-03 18:21:22,T000255
4893.56,Hyderabad,C0026,D0026,,0,M0100,UPI,SCENARIO-C0026,KYC_IDENTITY,baseline,2025-07-07 13:30:32,T000256
872.83,Hyderabad,C0026,D0026,unusually_small_purchase,0,M0065,UPI,SCENARIO-C0026,KYC_IDENTITY,baseline,2025-07-10 11:03:16,T000257
5766.38,Hyderabad,C0026,D0026,,0,M0065,UPI,SCENARIO-C0026,KYC_IDENTITY,baseline,2025-07-11 13:36:33,T000258
6048.01,Mumbai,C0026,D0026,new_city,0,M0042,UPI,SCENARIO-C0026,KYC_IDENTITY,baseline,2025-07-11 13:47:53,T000259
3669.97,Hyderabad,C0026,D0026,,0,M0074,UPI,SCENARIO-C0026,KYC_IDENTITY,baseline,2025-07-11 17:12:29,T000260
3296.85,Mumbai,C0027,D0027,,0,M0052,CARD,SCENARIO-C0027,COMMUNICATION_SCAM,baseline,2025-06-26 14:36:07,T000261
3010.99,Mumbai,C0027,D0027,,0,M0062,CARD,SCENARIO-C0027,COMMUNICATION_SCAM,baseline,2025-06-27 13:00:17,T000262
1563.82,Mumbai,C0027,D0027,large_purchase|unusually_small_purchase,0,M0062,CARD,SCENARIO-C0027,COMMUNICATION_SCAM,baseline,2025-07-01 13:15:21,T000263
3430.28,Mumbai,C0027,D0027,alternate_payment_method,0,M0088,UPI,SCENARIO-C0027,COMMUNICATION_SCAM,baseline,2025-07-01 21:50:18,T000264
3535.77,Mumbai,C0027,D0027,,0,M0052,CARD,SCENARIO-C0027,COMMUNICATION_SCAM,baseline,2025-07-02 12:33:06,T000265
3805.06,Mumbai,C0027,D0027,,0,M0088,CARD,SCENARIO-C0027,COMMUNICATION_SCAM,baseline,2025-07-09 12:45:57,T000266
3703.19,Mumbai,C0027,D0027,,0,M0045,CARD,SCENARIO-C0027,COMMUNICATION_SCAM,baseline,2025-07-11 13:51:28,T000267
881.82,Delhi,C0027,D0027,new_city|unusually_small_purchase,0,M0062,CARD,SCENARIO-C0027,COMMUNICATION_SCAM,baseline,2025-07-15 12:27:52,T000268
3614.94,Mumbai,C0027,D0027,,0,M0062,CARD,SCENARIO-C0027,COMMUNICATION_SCAM,baseline,2025-07-18 11:45:15,T000269
9421.79,Mumbai,C0027,D0027,large_purchase,0,M0088,CARD,SCENARIO-C0027,COMMUNICATION_SCAM,baseline,2025-07-18 18:39:10,T000270
1617.27,Pune,C0028,D0028,,0,M0113,UPI,SCENARIO-C0028,CLASSIFIER_EVALUATION,baseline,2025-06-21 08:06:15,T000271
4421.02,Pune,C0028,D0028,large_purchase,0,M0047,UPI,SCENARIO-C0028,CLASSIFIER_EVALUATION,baseline,2025-06-23 08:32:04,T000272
1276.99,Pune,C0028,D0028,new_merchant,0,M0115,UPI,SCENARIO-C0028,CLASSIFIER_EVALUATION,baseline,2025-06-24 18:10:27,T000273
1248.97,Pune,C0028,D0028,,0,M0043,UPI,SCENARIO-C0028,CLASSIFIER_EVALUATION,baseline,2025-06-27 08:49:34,T000274
1514.85,Pune,C0028,D0028,,0,M0047,UPI,SCENARIO-C0028,CLASSIFIER_EVALUATION,baseline,2025-06-30 08:15:47,T000275
830.42,Pune,C0028,D0028,,0,M0040,UPI,SCENARIO-C0028,CLASSIFIER_EVALUATION,baseline,2025-06-30 11:20:15,T000276
1432.94,Pune,C0028,D0028,,0,M0040,UPI,SCENARIO-C0028,CLASSIFIER_EVALUATION,baseline,2025-07-01 18:30:19,T000277
1015.38,Pune,C0028,D0028,,0,M0069,UPI,SCENARIO-C0028,CLASSIFIER_EVALUATION,baseline,2025-07-03 12:29:22,T000278
1056.91,Pune,C0028,D0028,,0,M0040,UPI,SCENARIO-C0028,CLASSIFIER_EVALUATION,baseline,2025-07-17 08:50:52,T000279
1330.99,Pune,C0028,D0028,,0,M0040,UPI,SCENARIO-C0028,CLASSIFIER_EVALUATION,baseline,2025-07-17 21:59:26,T000280
3091.27,Delhi,C0029,D0029,,0,M0032,CARD,SCENARIO-C0029,LONGITUDINAL_BEHAVIOR,baseline,2025-06-20 10:32:55,T000281
3337.47,Delhi,C0029,D0029,,0,M0060,CARD,SCENARIO-C0029,LONGITUDINAL_BEHAVIOR,baseline,2025-06-21 17:00:38,T000282
2870.06,Delhi,C0029,D0029,,0,M0068,CARD,SCENARIO-C0029,LONGITUDINAL_BEHAVIOR,baseline,2025-06-24 10:31:46,T000283
3192.08,Delhi,C0029,D0029,,0,M0060,CARD,SCENARIO-C0029,LONGITUDINAL_BEHAVIOR,baseline,2025-06-24 20:39:46,T000284
47862.81,Delhi,C0029,D0029,large_purchase,0,M0092,CARD,SCENARIO-C0029,LONGITUDINAL_BEHAVIOR,baseline,2025-06-25 18:04:48,T000285
10872.71,Delhi,C0029,D0029,large_purchase,0,M0068,CARD,SCENARIO-C0029,LONGITUDINAL_BEHAVIOR,baseline,2025-06-25 19:43:27,T000286
4860.0,Delhi,C0029,D0029,,0,M0053,CARD,SCENARIO-C0029,LONGITUDINAL_BEHAVIOR,baseline,2025-06-28 21:54:12,T000287
3085.61,Delhi,C0029,D0029,,0,M0060,CARD,SCENARIO-C0029,LONGITUDINAL_BEHAVIOR,baseline,2025-06-30 18:50:12,T000288
2504.57,Delhi,C0029,D0029,,0,M0053,CARD,SCENARIO-C0029,LONGITUDINAL_BEHAVIOR,baseline,2025-07-12 22:12:22,T000289
9351.36,Delhi,C0029,D0029,large_purchase,0,M0032,CARD,SCENARIO-C0029,LONGITUDINAL_BEHAVIOR,baseline,2025-07-16 19:42:35,T000290
5301.75,Bangalore,C0030,D0030,,0,M0070,CARD,SCENARIO-C0030,CLASSIFIER_EVALUATION,baseline,2025-06-23 09:52:45,T000291
1901.11,Bangalore,C0030,D0030,,0,M0072,CARD,SCENARIO-C0030,CLASSIFIER_EVALUATION,baseline,2025-06-23 10:16:47,T000292
5652.1,Bangalore,C0030,D0030,,0,M0070,CARD,SCENARIO-C0030,CLASSIFIER_EVALUATION,baseline,2025-06-23 10:36:32,T000293
2476.06,Bangalore,C0030,D0030,,0,M0070,CARD,SCENARIO-C0030,CLASSIFIER_EVALUATION,baseline,2025-06-25 12:49:46,T000294
1939.32,Bangalore,C0030,D0030,,0,M0018,CARD,SCENARIO-C0030,CLASSIFIER_EVALUATION,baseline,2025-06-26 11:40:43,T000295
2781.01,Bangalore,C0030,D0030,,0,M0018,CARD,SCENARIO-C0030,CLASSIFIER_EVALUATION,baseline,2025-07-01 11:50:12,T000296
8702.04,Bangalore,C0030,D0030,large_purchase,0,M0072,CARD,SCENARIO-C0030,CLASSIFIER_EVALUATION,baseline,2025-07-02 12:57:07,T000297
1570.48,Bangalore,C0030,D0030,,0,M0072,CARD,SCENARIO-C0030,CLASSIFIER_EVALUATION,baseline,2025-07-07 11:23:22,T000298
3491.03,Bangalore,C0030,D0030,,0,M0070,CARD,SCENARIO-C0030,CLASSIFIER_EVALUATION,baseline,2025-07-13 19:24:16,T000299
2927.58,Hyderabad,C0030,D0030,travel_episode,0,M0020,CARD,SCENARIO-C0030,CLASSIFIER_EVALUATION,baseline,2025-07-18 09:03:44,T000300
3935.05,Delhi,C0031,D0031,,0,M0092,UPI,SCENARIO-C0031,LONGITUDINAL_BEHAVIOR,baseline,2025-07-03 11:45:45,T000301
3827.04,Delhi,C0031,D0031,,0,M0101,UPI,SCENARIO-C0031,LONGITUDINAL_BEHAVIOR,baseline,2025-07-04 11:08:20,T000302
2864.94,Delhi,C0031,D0031,,0,M0101,UPI,SCENARIO-C0031,LONGITUDINAL_BEHAVIOR,baseline,2025-07-04 11:46:49,T000303
3283.56,Delhi,C0031,D0031,,0,M0101,UPI,SCENARIO-C0031,LONGITUDINAL_BEHAVIOR,baseline,2025-07-06 12:41:14,T000304
2458.78,Delhi,C0031,D0031,,0,M0092,UPI,SCENARIO-C0031,LONGITUDINAL_BEHAVIOR,baseline,2025-07-09 19:05:37,T000305
2661.57,Delhi,C0031,D0031,alternate_payment_method,0,M0101,CARD,SCENARIO-C0031,LONGITUDINAL_BEHAVIOR,baseline,2025-07-11 08:20:39,T000306
3195.41,Delhi,C0031,D0031,,0,M0092,UPI,SCENARIO-C0031,LONGITUDINAL_BEHAVIOR,baseline,2025-07-11 09:48:23,T000307
2767.62,Delhi,C0031,D0031,,0,M0017,UPI,SCENARIO-C0031,LONGITUDINAL_BEHAVIOR,baseline,2025-07-11 16:17:24,T000308
2998.13,Bangalore,C0031,D0031,travel_episode,0,M0092,UPI,SCENARIO-C0031,LONGITUDINAL_BEHAVIOR,baseline,2025-07-13 17:00:21,T000309
718.33,Delhi,C0031,D0031,unusually_small_purchase,0,M0003,UPI,SCENARIO-C0031,LONGITUDINAL_BEHAVIOR,baseline,2025-07-19 11:57:41,T000310
2042.97,Pune,C0032,D0032,,0,M0113,CARD,SCENARIO-C0032,LONGITUDINAL_BEHAVIOR,baseline,2025-06-22 20:56:27,T000311
3035.81,Pune,C0032,D0032,,0,M0103,CARD,SCENARIO-C0032,LONGITUDINAL_BEHAVIOR,baseline,2025-06-24 22:48:21,T000312
2375.98,Pune,C0032,D0032,,0,M0113,CARD,SCENARIO-C0032,LONGITUDINAL_BEHAVIOR,baseline,2025-06-25 18:30:41,T000313
1440.66,Pune,C0032,D0032,,0,M0113,CARD,SCENARIO-C0032,LONGITUDINAL_BEHAVIOR,baseline,2025-07-03 17:14:33,T000314
8368.89,Pune,C0032,D0032,large_purchase,0,M0077,CARD,SCENARIO-C0032,LONGITUDINAL_BEHAVIOR,baseline,2025-07-03 18:21:39,T000315
1918.23,Pune,C0032,D0032,,0,M0113,CARD,SCENARIO-C0032,LONGITUDINAL_BEHAVIOR,baseline,2025-07-06 20:42:11,T000316
2695.87,Pune,C0032,D0032,,0,M0040,CARD,SCENARIO-C0032,LONGITUDINAL_BEHAVIOR,baseline,2025-07-12 11:15:22,T000317
2452.71,Pune,C0032,D0032,,0,M0077,CARD,SCENARIO-C0032,LONGITUDINAL_BEHAVIOR,baseline,2025-07-15 22:38:42,T000318
2357.3,Pune,C0032,D0032,,0,M0103,CARD,SCENARIO-C0032,LONGITUDINAL_BEHAVIOR,baseline,2025-07-20 10:02:52,T000319
5700.24,Pune,C0032,D0032,large_purchase,0,M0047,CARD,SCENARIO-C0032,LONGITUDINAL_BEHAVIOR,baseline,2025-07-20 21:40:47,T000320
2630.99,Mumbai,C0033,D0033,,0,M0088,CARD,SCENARIO-C0033,KYC_IDENTITY,baseline,2025-06-27 13:57:19,T000321
1838.16,Mumbai,C0033,D0033,,0,M0105,CARD,SCENARIO-C0033,KYC_IDENTITY,baseline,2025-07-01 21:18:55,T000322
2326.79,Mumbai,C0033,D0033,,0,M0026,CARD,SCENARIO-C0033,KYC_IDENTITY,baseline,2025-07-02 13:10:50,T000323
2157.91,Mumbai,C0033,D0033,,0,M0026,CARD,SCENARIO-C0033,KYC_IDENTITY,baseline,2025-07-05 19:01:47,T000324
6522.39,Mumbai,C0033,D0033,large_purchase,0,M0026,CARD,SCENARIO-C0033,KYC_IDENTITY,baseline,2025-07-06 20:05:11,T000325
4632.53,Mumbai,C0033,D0033,weekend_spike,0,M0014,CARD,SCENARIO-C0033,KYC_IDENTITY,baseline,2025-07-12 20:51:08,T000326
2596.22,Mumbai,C0033,D0033,,0,M0026,CARD,SCENARIO-C0033,KYC_IDENTITY,baseline,2025-07-14 12:24:28,T000327
2560.68,Mumbai,C0033,D0033,alternate_payment_method|off_hour,0,M0026,NET_BANKING,SCENARIO-C0033,KYC_IDENTITY,baseline,2025-07-14 07:44:20,T000328
1875.08,Mumbai,C0033,D0033,,0,M0026,CARD,SCENARIO-C0033,KYC_IDENTITY,baseline,2025-07-17 20:30:02,T000329
2144.4,Mumbai,C0033,D0033,,0,M0026,CARD,SCENARIO-C0033,KYC_IDENTITY,baseline,2025-07-18 20:04:59,T000330
1768.83,Delhi,C0034,D0034,,0,M0019,CARD,SCENARIO-C0034,TRANSACTION_ANOMALY,baseline,2025-06-23 16:15:22,T000331
3627.73,Delhi,C0034,D0034,,0,M0053,CARD,SCENARIO-C0034,TRANSACTION_ANOMALY,baseline,2025-06-26 10:48:17,T000332
2516.66,Delhi,C0034,D0034,,0,M0032,CARD,SCENARIO-C0034,TRANSACTION_ANOMALY,baseline,2025-06-27 20:13:37,T000333
2941.56,Delhi,C0034,D0034,,0,M0019,CARD,SCENARIO-C0034,TRANSACTION_ANOMALY,baseline,2025-07-01 08:29:23,T000334
3701.36,Delhi,C0034,D0034,,0,M0019,CARD,SCENARIO-C0034,TRANSACTION_ANOMALY,baseline,2025-07-03 11:03:39,T000335
3484.54,Delhi,C0034,D0034,,0,M0053,CARD,SCENARIO-C0034,TRANSACTION_ANOMALY,baseline,2025-07-03 11:51:10,T000336
2557.81,Delhi,C0034,D0034,,0,M0032,CARD,SCENARIO-C0034,TRANSACTION_ANOMALY,baseline,2025-07-03 16:34:09,T000337
1988.73,Delhi,C0034,D0034,,0,M0048,CARD,SCENARIO-C0034,TRANSACTION_ANOMALY,baseline,2025-07-09 11:54:54,T000338
3725.64,Delhi,C0034,D0034,,0,M0032,CARD,SCENARIO-C0034,TRANSACTION_ANOMALY,baseline,2025-07-14 07:01:21,T000339
7993.58,Delhi,C0034,D0034,large_purchase,0,M0032,CARD,SCENARIO-C0034,TRANSACTION_ANOMALY,baseline,2025-07-14 10:52:09,T000340
3629.76,Bangalore,C0035,D0035,travel_episode,0,M0057,CARD,SCENARIO-C0035,TRANSACTION_ANOMALY,baseline,2025-06-20 12:57:34,T000341
3794.87,Mumbai,C0035,D0035,,0,M0094,CARD,SCENARIO-C0035,TRANSACTION_ANOMALY,baseline,2025-06-24 15:39:19,T000342
4180.52,Mumbai,C0035,D0035,alternate_payment_method,0,M0045,UPI,SCENARIO-C0035,TRANSACTION_ANOMALY,baseline,2025-06-25 13:00:43,T000343
5827.2,Mumbai,C0035,D0035,,0,M0057,CARD,SCENARIO-C0035,TRANSACTION_ANOMALY,baseline,2025-06-30 16:11:44,T000344
10818.07,Mumbai,C0035,D0035,large_purchase,0,M0084,CARD,SCENARIO-C0035,TRANSACTION_ANOMALY,baseline,2025-07-02 10:04:22,T000345
5472.61,Mumbai,C0035,D0035,,0,M0084,CARD,SCENARIO-C0035,TRANSACTION_ANOMALY,baseline,2025-07-04 09:50:55,T000346
5486.87,Mumbai,C0035,D0035,,0,M0026,CARD,SCENARIO-C0035,TRANSACTION_ANOMALY,baseline,2025-07-11 09:00:25,T000347
8399.32,Mumbai,C0035,D0035,,0,M0057,CARD,SCENARIO-C0035,TRANSACTION_ANOMALY,baseline,2025-07-11 12:17:27,T000348
495.75,Mumbai,C0035,D0035,unusually_small_purchase,0,M0084,CARD,SCENARIO-C0035,TRANSACTION_ANOMALY,baseline,2025-07-15 10:30:59,T000349
18490.73,Mumbai,C0035,D0035,large_purchase,0,M0045,CARD,SCENARIO-C0035,TRANSACTION_ANOMALY,baseline,2025-07-18 09:10:14,T000350
1192.29,Hyderabad,C0036,D0036,,0,M0011,UPI,SCENARIO-C0036,LONGITUDINAL_BEHAVIOR,baseline,2025-06-25 19:17:52,T000351
1838.13,Hyderabad,C0036,D0036,,0,M0100,UPI,SCENARIO-C0036,LONGITUDINAL_BEHAVIOR,baseline,2025-06-26 11:14:16,T000352
1268.02,Hyderabad,C0036,D0036,,0,M0100,UPI,SCENARIO-C0036,LONGITUDINAL_BEHAVIOR,baseline,2025-06-26 19:19:39,T000353
